dataset,worker,prototype,weight
CF,1775,0,0.9079544057706781
CF,1775,1,0.09204559422932197
CF,1776,0,0.9487686229125718
CF,1776,1,0.051231377087428184
CF,1788,0,0.05302403386573303
CF,1788,1,0.9469759661342669
CF,1795,0,0.951303637946964
CF,1795,1,0.048696362053035985
CF,1807,0,0.9272389232578893
CF,1807,1,0.07276107674211085
CF,1815,0,0.9513513325849156
CF,1815,1,0.04864866741508452
CF,1823,0,0.9474108186540953
CF,1823,1,0.05258918134590465
CF,1827,0,0.9464848454577217
CF,1827,1,0.05351515454227828
CF,1830,0,0.9460362287701348
CF,1830,1,0.05396377122986511
CF,1840,0,0.7544045147139469
CF,1840,1,0.24559548528605307
CF,1842,0,0.9472422095912327
CF,1842,1,0.05275779040876729
CF,1846,0,0.8502410599640845
CF,1846,1,0.14975894003591556
CF,1849,0,0.9440444514618295
CF,1849,1,0.0559555485381705
CF,1850,0,0.9448600628362906
CF,1850,1,0.05513993716370936
CF,1858,0,0.9409844041623664
CF,1858,1,0.05901559583763363
CF,1859,0,0.06497875011121956
CF,1859,1,0.9350212498887803
CF,1861,0,0.9238987988325215
CF,1861,1,0.07610120116747861
CF,1863,0,0.9513512974692762
CF,1863,1,0.04864870253072385
CF,1869,0,0.6871725163545752
CF,1869,1,0.3128274836454248
CF,1874,0,0.06067398548747057
CF,1874,1,0.9393260145125294
CF,1877,0,0.945591964375033
CF,1877,1,0.054408035624967085
CF,1885,0,0.08782843314807266
CF,1885,1,0.9121715668519274
CF,1886,0,0.32730804164454735
CF,1886,1,0.6726919583554526
CF,1901,0,0.7412659884522315
CF,1901,1,0.2587340115477686
CF,1906,0,0.6223535219618191
CF,1906,1,0.3776464780381809
CF,1907,0,0.9352892484670229
CF,1907,1,0.06471075153297708
CF,1912,0,0.9433852712104488
CF,1912,1,0.05661472878955123
CF,1919,0,0.07628972482229696
CF,1919,1,0.923710275177703
CF,1924,0,0.9464848454577217
CF,1924,1,0.05351515454227828
CF,1930,0,0.9466509894215733
CF,1930,1,0.053349010578426684
CF,1933,0,0.9263922299868521
CF,1933,1,0.0736077700131479
CF,1936,0,0.9409844041623664
CF,1936,1,0.05901559583763363
CF,1940,0,0.4372348590698089
CF,1940,1,0.562765140930191
CF,1942,0,0.9513513197784096
CF,1942,1,0.04864868022159044
CF,1948,0,0.9513512974700755
CF,1948,1,0.04864870252992456
CF,1950,0,0.9378115273877996
CF,1950,1,0.06218847261220043
CF,1956,0,0.9490919797299608
CF,1956,1,0.05090802027003922
MS,AL12RG9EJZ60,0,0.18599209904495567
MS,AL12RG9EJZ60,1,0.8140079009550444
MS,A4SDBFRJ557H4,0,0.33885767443905973
MS,A4SDBFRJ557H4,1,0.6611423255609402
MS,A646R8SV0S04Y,0,0.9666771154239228
MS,A646R8SV0S04Y,1,0.033322884576077225
MS,A7NZ814Q5MX2R,0,0.9666041223755112
MS,A7NZ814Q5MX2R,1,0.03339587762448883
MS,AA3V5BYE3MSQW,0,0.9472984852862161
MS,AA3V5BYE3MSQW,1,0.05270151471378389
MS,AC6QZ6VSEIYK1,0,0.953653698748711
MS,AC6QZ6VSEIYK1,1,0.046346301251289135
MS,AEK67RC8DN148,0,0.9684280037744823
MS,AEK67RC8DN148,1,0.03157199622551771
MS,AK0F484W5TBJ4,0,0.12149700908623552
MS,AK0F484W5TBJ4,1,0.8785029909137645
MS,AKJWYGT4NN2S1,0,0.9659347398052789
MS,AKJWYGT4NN2S1,1,0.034065260194721135
MS,ANCNIZC2AB5Z8,0,0.9690082657540888
MS,ANCNIZC2AB5Z8,1,0.03099173424591106
MS,AQEVAKQLI09EN,0,0.949413266847663
MS,AQEVAKQLI09EN,1,0.05058673315233694
MS,ARX0S1CIDJLOX,0,0.9701695764522391
MS,ARX0S1CIDJLOX,1,0.029830423547760915
MS,AZ9A137H25EDX,0,0.9632413003652697
MS,AZ9A137H25EDX,1,0.036758699634730406
MS,AZJEGHE4605S5,0,0.9704360866403221
MS,AZJEGHE4605S5,1,0.02956391335967792
MS,AZT6P0RS7ZHCV,0,0.9701710712651674
MS,AZT6P0RS7ZHCV,1,0.029828928734832477
MS,A12YUYYSIZ8GT2,0,0.962059657173754
MS,A12YUYYSIZ8GT2,1,0.03794034282624602
MS,A14XY4KSUATVAA,0,0.966775961628224
MS,A14XY4KSUATVAA,1,0.033224038371775955
MS,A175ZTL2OZO9YU,0,0.957840820397699
MS,A175ZTL2OZO9YU,1,0.04215917960230094
MS,A1F4D2PZ7NNWTL,0,0.9704371440885732
MS,A1F4D2PZ7NNWTL,1,0.02956285591142686
MS,A1FUBGE9CHDHU6,0,0.9544730578957781
MS,A1FUBGE9CHDHU6,1,0.045526942104221896
MS,A1G05O3HM7DNVZ,0,0.9616164054676463
MS,A1G05O3HM7DNVZ,1,0.038383594532353786
MS,A1GEAO2U4ZR253,0,0.933284241428669
MS,A1GEAO2U4ZR253,1,0.06671575857133104
MS,A1ITBXITLY2952,0,0.966068265863234
MS,A1ITBXITLY2952,1,0.03393173413676595
MS,A1MGP6RT6R6HS7,0,0.9577606477046586
MS,A1MGP6RT6R6HS7,1,0.042239352295341315
MS,A1N274L13ZKKI5,0,0.9496826226604789
MS,A1N274L13ZKKI5,1,0.05031737733952102
MS,A1OB2UYMHESJIQ,0,0.951962350923089
MS,A1OB2UYMHESJIQ,1,0.048037649076911014
MS,A242LCRYG0BH30,0,0.096207587049765
MS,A242LCRYG0BH30,1,0.9037924129502349
MS,A28G4QO0DRY8OZ,0,0.9694928809000766
MS,A28G4QO0DRY8OZ,1,0.030507119099923378
MS,A28L1K6D8QUCML,0,0.9682050577149579
MS,A28L1K6D8QUCML,1,0.03179494228504209
MS,A292QSLC0BUT0O,0,0.9642132615726869
MS,A292QSLC0BUT0O,1,0.035786738427313204
MS,A2D4GSZPZB56HW,0,0.9633537845484885
MS,A2D4GSZPZB56HW,1,0.03664621545151152
MS,A2H5YK4RMOE7UI,0,0.9696137095044188
MS,A2H5YK4RMOE7UI,1,0.0303862904955811
MS,A2PHDF44BN2OGZ,0,0.9511006754543498
MS,A2PHDF44BN2OGZ,1,0.048899324545650096
MS,A2PQHWG79HDCX6,0,0.9575357312869097
MS,A2PQHWG79HDCX6,1,0.04246426871309035
MS,A2SMDHLM9CQJWM,0,0.9703461628257708
MS,A2SMDHLM9CQJWM,1,0.02965383717422923
MS,A32CMQGGTSUK6Z,0,0.9450104460121127
MS,A32CMQGGTSUK6Z,1,0.054989553987887345
MS,A32L9ALQMIRPQW,0,0.9675623507847997
MS,A32L9ALQMIRPQW,1,0.03243764921520032
MS,A3546X291KZ1PV,0,0.9687932116838438
MS,A3546X291KZ1PV,1,0.03120678831615619
MS,A3AWC4P8QUK1XB,0,0.9598685245531327
MS,A3AWC4P8QUK1XB,1,0.04013147544686738
MS,A3FNONESNZKWVB,0,0.9669794473848607
MS,A3FNONESNZKWVB,1,0.033020552615139205
MS,A3G4O512F59PH0,0,0.968584471624016
MS,A3G4O512F59PH0,1,0.03141552837598415
MS,A3HLZQNQ1O5SMC,0,0.9620153770121486
MS,A3HLZQNQ1O5SMC,1,0.03798462298785134
MS,A3NUWV8UAHEDQ1,0,0.9717224682622465
MS,A3NUWV8UAHEDQ1,1,0.028277531737753565
MS,A3QIEF1HBF69Y4,0,0.9644703868359202
MS,A3QIEF1HBF69Y4,1,0.035529613164079675
Dog,1,0,0.7266197550348805
Dog,1,1,0.2733802449651195
Dog,2,0,0.6136159070779383
Dog,2,1,0.38638409292206166
Dog,3,0,0.4558224108365415
Dog,3,1,0.5441775891634585
Dog,4,0,0.7982550090808914
Dog,4,1,0.20174499091910855
Dog,5,0,0.6876819928093107
Dog,5,1,0.3123180071906892
Dog,6,0,0.785239584787053
Dog,6,1,0.21476041521294695
Dog,7,0,0.5517777460898148
Dog,7,1,0.44822225391018533
Dog,8,0,0.6276800071287353
Dog,8,1,0.37231999287126477
Dog,9,0,0.6582651235033246
Dog,9,1,0.34173487649667544
Dog,10,0,0.7826039474904076
Dog,10,1,0.21739605250959243
Dog,11,0,0.7169678474548511
Dog,11,1,0.28303215254514896
Dog,12,0,0.8163903416885647
Dog,12,1,0.1836096583114352
Dog,13,0,0.773442345643286
Dog,13,1,0.22655765435671402
Dog,14,0,0.45745186550747774
Dog,14,1,0.5425481344925223
Dog,15,0,0.5938750539353527
Dog,15,1,0.4061249460646474
Dog,16,0,0.7168396337682945
Dog,16,1,0.2831603662317054
Dog,17,0,0.8030878621486816
Dog,17,1,0.1969121378513184
Dog,18,0,0.3594516007920963
Dog,18,1,0.6405483992079036
Dog,19,0,0.6658588396533671
Dog,19,1,0.3341411603466329
Dog,20,0,0.6504899883191486
Dog,20,1,0.34951001168085133
Dog,21,0,0.7002659046261029
Dog,21,1,0.299734095373897
Dog,22,0,0.6971358122914755
Dog,22,1,0.3028641877085245
Dog,23,0,0.7474185911052552
Dog,23,1,0.25258140889474473
Dog,24,0,0.8597835900013051
Dog,24,1,0.1402164099986949
Dog,25,0,0.7243861938602861
Dog,25,1,0.2756138061397138
Dog,26,0,0.2539466164748228
Dog,26,1,0.7460533835251772
Dog,27,0,0.7568305135262242
Dog,27,1,0.24316948647377573
Dog,28,0,0.7856514284921486
Dog,28,1,0.21434857150785128
Dog,29,0,0.21667679702950718
Dog,29,1,0.7833232029704928
Dog,30,0,0.573814004718258
Dog,30,1,0.426185995281742
Dog,31,0,0.6454419302173781
Dog,31,1,0.3545580697826219
Dog,32,0,0.6485438852039522
Dog,32,1,0.3514561147960477
Dog,33,0,0.8931278360811565
Dog,33,1,0.10687216391884354
Dog,34,0,0.8055744774808459
Dog,34,1,0.19442552251915407
Dog,35,0,0.7238443625574235
Dog,35,1,0.27615563744257643
Dog,36,0,0.824498439801929
Dog,36,1,0.17550156019807098
Dog,37,0,0.3744984393557435
Dog,37,1,0.6255015606442565
Dog,38,0,0.9345369060803551
Dog,38,1,0.06546309391964485
Dog,39,0,0.7125566937984728
Dog,39,1,0.28744330620152736
Dog,40,0,0.7964350622873958
Dog,40,1,0.2035649377126043
Dog,41,0,0.6193942888172373
Dog,41,1,0.3806057111827627
Dog,42,0,0.7845017401220954
Dog,42,1,0.21549825987790452
Dog,43,0,0.7536660569845605
Dog,43,1,0.24633394301543954
Dog,44,0,0.8345219662421494
Dog,44,1,0.16547803375785064
Dog,45,0,0.5226891070904252
Dog,45,1,0.47731089290957485
Dog,46,0,0.8132666693261784
Dog,46,1,0.18673333067382158
Dog,47,0,0.8196426771998495
Dog,47,1,0.18035732280015052
Dog,48,0,0.5615650761346921
Dog,48,1,0.43843492386530797
Dog,49,0,0.7425633649137657
Dog,49,1,0.25743663508623427
Dog,50,0,0.6726767698121484
Dog,50,1,0.3273232301878516
Dog,51,0,0.7942130639579634
Dog,51,1,0.20578693604203666
Dog,52,0,0.7206828610572418
Dog,52,1,0.2793171389427581
Dog,53,0,0.6932175241830749
Dog,53,1,0.3067824758169251
Dog,54,0,0.8080897476729334
Dog,54,1,0.19191025232706654
Dog,55,0,0.6852896210056845
Dog,55,1,0.31471037899431564
Dog,56,0,0.564741494139188
Dog,56,1,0.4352585058608121
Dog,57,0,0.7289273181763534
Dog,57,1,0.2710726818236467
Dog,58,0,0.2622708825158264
Dog,58,1,0.7377291174841735
Dog,59,0,0.7630740996060091
Dog,59,1,0.23692590039399075
Dog,60,0,0.8161215545103766
Dog,60,1,0.18387844548962343
Dog,61,0,0.5412700297180482
Dog,61,1,0.4587299702819518
Dog,62,0,0.6604864371277446
Dog,62,1,0.3395135628722554
Dog,63,0,0.7377255004884723
Dog,63,1,0.26227449951152765
Dog,64,0,0.9375116216502496
Dog,64,1,0.06248837834975041
Dog,65,0,0.5559402610582697
Dog,65,1,0.4440597389417303
Dog,66,0,0.7164949503789153
Dog,66,1,0.28350504962108475
Dog,67,0,0.3399764955167126
Dog,67,1,0.6600235044832875
Dog,68,0,0.8460066521626846
Dog,68,1,0.15399334783731541
Dog,69,0,0.7657870995194433
Dog,69,1,0.23421290048055668
Dog,70,0,0.8529445149529671
Dog,70,1,0.14705548504703284
Dog,71,0,0.7788339818847758
Dog,71,1,0.22116601811522418
Dog,72,0,0.7853464897226968
Dog,72,1,0.21465351027730323
Dog,73,0,0.7090931653345981
Dog,73,1,0.290906834665402
Dog,74,0,0.7345114904738284
Dog,74,1,0.2654885095261717
Dog,75,0,0.528190707000031
Dog,75,1,0.471809292999969
Dog,76,0,0.772603403590089
Dog,76,1,0.22739659640991108
Dog,77,0,0.7831268209706804
Dog,77,1,0.2168731790293196
Dog,78,0,0.23557701072919746
Dog,78,1,0.7644229892708024
Dog,79,0,0.8655489493138028
Dog,79,1,0.13445105068619728
Dog,80,0,0.8108710592999808
Dog,80,1,0.18912894070001918
Dog,81,0,0.6232791196311565
Dog,81,1,0.3767208803688436
Dog,82,0,0.9287623173332593
Dog,82,1,0.07123768266674078
Dog,83,0,0.8895812308130661
Dog,83,1,0.11041876918693386
Dog,84,0,0.8184088637181839
Dog,84,1,0.18159113628181597
Dog,85,0,0.39159573810383524
Dog,85,1,0.6084042618961647
Dog,86,0,0.9252287216430243
Dog,86,1,0.07477127835697572
Dog,87,0,0.92033131018002
Dog,87,1,0.07966868981998003
Dog,88,0,0.6193098476772281
Dog,88,1,0.38069015232277187
Dog,89,0,0.8946820890316443
Dog,89,1,0.10531791096835569
Dog,90,0,0.8059354673141307
Dog,90,1,0.1940645326858692
Dog,91,0,0.8666741128707284
Dog,91,1,0.13332588712927165
Dog,92,0,0.9345390594275886
Dog,92,1,0.06546094057241145
Dog,93,0,0.059617687368509566
Dog,93,1,0.9403823126314904
Dog,94,0,0.8515792815954475
Dog,94,1,0.14842071840455254
Dog,95,0,0.9148216625891307
Dog,95,1,0.0851783374108693
Dog,96,0,0.9283801361008809
Dog,96,1,0.07161986389911913
Dog,97,0,0.80921880052361
Dog,97,1,0.19078119947638997
Dog,98,0,0.9361352134845456
Dog,98,1,0.0638647865154543
Dog,99,0,0.4975427113463314
Dog,99,1,0.5024572886536686
Dog,100,0,0.9375125403723663
Dog,100,1,0.06248745962763372
Dog,101,0,0.05961728692475965
Dog,101,1,0.9403827130752404
Dog,102,0,0.8801750123502374
Dog,102,1,0.11982498764976264
Dog,103,0,0.9345390593966763
Dog,103,1,0.06546094060332373
Dog,104,0,0.9345390594227575
Dog,104,1,0.06546094057724249
Dog,105,0,0.9355581746262347
Dog,105,1,0.06444182537376528
Dog,106,0,0.9251161463135348
Dog,106,1,0.07488385368646516
Dog,107,0,0.41574533901334426
Dog,107,1,0.5842546609866558
Dog,108,0,0.9375116216327382
Dog,108,1,0.062488378367261795
Dog,109,0,0.9305756350599081
Dog,109,1,0.0694243649400919
Face,AKBP92VUQ7G3,0,0.7971972873323309
Face,AKBP92VUQ7G3,1,0.20280271266766922
Face,A53VNQRRFQ785,0,0.7927485578888955
Face,A53VNQRRFQ785,1,0.20725144211110458
Face,AD317NO9623GZ,0,0.7137062803713474
Face,AD317NO9623GZ,1,0.2862937196286526
Face,AM2W23THD4CI7,0,0.7019806847572397
Face,AM2W23THD4CI7,1,0.29801931524276015
Face,AORFXVSW8DDHP,0,0.885011138685489
Face,AORFXVSW8DDHP,1,0.11498886131451093
Face,ATQWZNGQCN1RA,0,0.7625655710451293
Face,ATQWZNGQCN1RA,1,0.23743442895487063
Face,AWRAXV1RIYR0M,0,0.7564809253456278
Face,AWRAXV1RIYR0M,1,0.24351907465437217
Face,AY5QPUSEADPBG,0,0.5848549573179634
Face,AY5QPUSEADPBG,1,0.41514504268203656
Face,A1BHMDRWW9ZYSO,0,0.7404790447527579
Face,A1BHMDRWW9ZYSO,1,0.2595209552472421
Face,A1C0Z73809FFDZ,0,0.7144976955577172
Face,A1C0Z73809FFDZ,1,0.28550230444228275
Face,A1KAXCLAH6UVMS,0,0.9057379697842655
Face,A1KAXCLAH6UVMS,1,0.09426203021573464
Face,A1KZOLS51I9SS7,0,0.784848741432656
Face,A1KZOLS51I9SS7,1,0.21515125856734407
Face,A1PAR1TMKFPKQE,0,0.6047499103768091
Face,A1PAR1TMKFPKQE,1,0.39525008962319086
Face,A1VW9W0DWXCPYE,0,0.7274063439152224
Face,A1VW9W0DWXCPYE,1,0.2725936560847776
Face,A2AM6H3R1LSM9S,0,0.5970356134178993
Face,A2AM6H3R1LSM9S,1,0.4029643865821006
Face,A2BERTY629PZDT,0,0.5889987345918561
Face,A2BERTY629PZDT,1,0.41100126540814386
Face,A2F0X4LN9N4O4C,0,0.8316139504269594
Face,A2F0X4LN9N4O4C,1,0.16838604957304062
Face,A2H321P1NSEW35,0,0.7833659061039778
Face,A2H321P1NSEW35,1,0.21663409389602217
Face,A2UFD1I8ZO1V4G,0,0.6214441775945423
Face,A2UFD1I8ZO1V4G,1,0.37855582240545765
Face,A2V3P1XE33NYC3,0,0.5225670272292531
Face,A2V3P1XE33NYC3,1,0.4774329727707469
Face,A356EVHB3TU90R,0,0.7396432479551862
Face,A356EVHB3TU90R,1,0.26035675204481373
Face,A36JZTUKQVV5S5,0,0.7161577907513037
Face,A36JZTUKQVV5S5,1,0.2838422092486963
Face,A3E157ZN8XPUKJ,0,0.5421379683294644
Face,A3E157ZN8XPUKJ,1,0.4578620316705357
Face,A3GLUDQZGEJL5G,0,0.7449284700972044
Face,A3GLUDQZGEJL5G,1,0.25507152990279564
Face,A3KAJ085J9OR0Z,0,0.7778278788415393
Face,A3KAJ085J9OR0Z,1,0.2221721211584608
Face,A3NU1SQPI1NXY4,0,0.6502887473103504
Face,A3NU1SQPI1NXY4,1,0.34971125268964964
Face,A3UX2FXA3NMJCS,0,0.7883985543285862
Face,A3UX2FXA3NMJCS,1,0.21160144567141387
Adult,amurray,0,0.3071755921410843
Adult,amurray,1,0.6928244078589157
Adult,AFZAOOMTPUR9,0,0.49306959038374404
Adult,AFZAOOMTPUR9,1,0.5069304096162559
Adult,AM0YMKFXPYK2,0,0.777709317134456
Adult,AM0YMKFXPYK2,1,0.2222906828655439
Adult,ATSDTEZULKQE,0,0.4915103889717844
Adult,ATSDTEZULKQE,1,0.5084896110282155
Adult,AZJ5V16WS8W4,0,0.7577581771737416
Adult,AZJ5V16WS8W4,1,0.24224182282625842
Adult,A1CDYTNJSDVWG,0,0.876608046421515
Adult,A1CDYTNJSDVWG,1,0.12339195357848506
Adult,A1DVS0MMH5M64,0,0.5151065883632722
Adult,A1DVS0MMH5M64,1,0.48489341163672783
Adult,A1E42RM70ETAU,0,0.617617691316004
Adult,A1E42RM70ETAU,1,0.38238230868399614
Adult,A1O9W1MK0RHGN,0,0.1579708245408439
Adult,A1O9W1MK0RHGN,1,0.8420291754591561
Adult,A1P9LABCS151Q,0,0.7572250783332188
Adult,A1P9LABCS151Q,1,0.24277492166678125
Adult,A1Z80Y6AL1NOU,0,0.10245074301365034
Adult,A1Z80Y6AL1NOU,1,0.8975492569863497
Adult,A20BCA8EZI2YC,0,0.707837088245695
Adult,A20BCA8EZI2YC,1,0.29216291175430503
Adult,A24TJT5XWLSDQ,0,0.937707063415749
Adult,A24TJT5XWLSDQ,1,0.06229293658425092
Adult,A2JW6NCASKP6S,0,0.6715780210495697
Adult,A2JW6NCASKP6S,1,0.32842197895043035
Adult,A2KFMGXME2SGI,0,0.7658904538783006
Adult,A2KFMGXME2SGI,1,0.23410954612169943
Adult,A2NA9EUXAWIUE,0,0.896519758464763
Adult,A2NA9EUXAWIUE,1,0.10348024153523698
Adult,A2ZUR17UG1S05,0,0.8972352937997677
Adult,A2ZUR17UG1S05,1,0.10276470620023238
Adult,A30YELME8KDE5,0,0.7320674600907052
Adult,A30YELME8KDE5,1,0.2679325399092948
Adult,A37IG1AU82PLU,0,0.47745235473089886
Adult,A37IG1AU82PLU,1,0.5225476452691011
Adult,A3960FKMDBJ69,0,0.6092581996464679
Adult,A3960FKMDBJ69,1,0.3907418003535322
Adult,A3A3J87AG178Z,0,0.6991465727235756
Adult,A3A3J87AG178Z,1,0.30085342727642445
Adult,A3GUWFFSWB7A4,0,0.40527744366190227
Adult,A3GUWFFSWB7A4,1,0.5947225563380977
Adult,A3OPS7UTD8OLR,0,0.3697266421315426
Adult,A3OPS7UTD8OLR,1,0.6302733578684574
Adult,A3UOSNCA0APJL,0,0.375752943840303
Adult,A3UOSNCA0APJL,1,0.6242470561596969
Adult,A4AD9ZMVU9SVA,0,0.5883712609109364
Adult,A4AD9ZMVU9SVA,1,0.41162873908906356
Adult,A4BYN1YZ996CV,0,0.31853206228942227
Adult,A4BYN1YZ996CV,1,0.6814679377105777
Adult,A4GP97LAQCCHJ,0,0.858107616080355
Adult,A4GP97LAQCCHJ,1,0.14189238391964495
Adult,A4LGZWCBC22BA,0,0.8756638636574912
Adult,A4LGZWCBC22BA,1,0.12433613634250884
Adult,A4OKUD7U22A8R,0,0.9309318125718258
Adult,A4OKUD7U22A8R,1,0.06906818742817428
Adult,A4P3QSKTLMK5K,0,0.7808783708872218
Adult,A4P3QSKTLMK5K,1,0.21912162911277824
Adult,A4PXUUB6GJFKG,0,0.8520182477471964
Adult,A4PXUUB6GJFKG,1,0.14798175225280366
Adult,A4X14HN0F6KVW,0,0.4337952796436513
Adult,A4X14HN0F6KVW,1,0.5662047203563486
Adult,A57AH9NMVX286,0,0.3827891410994026
Adult,A57AH9NMVX286,1,0.6172108589005973
Adult,A5GMU0WL4GLA9,0,0.8821125879846611
Adult,A5GMU0WL4GLA9,1,0.11788741201533896
Adult,A5IAJ6SCPCNPZ,0,0.1897241674382494
Adult,A5IAJ6SCPCNPZ,1,0.8102758325617506
Adult,A5K0JKH73146Z,0,0.9244830472872546
Adult,A5K0JKH73146Z,1,0.07551695271274532
Adult,A5W8T8WQ80YD2,0,0.7895656083097823
Adult,A5W8T8WQ80YD2,1,0.2104343916902177
Adult,A61J0B264OIL0,0,0.34226445113995246
Adult,A61J0B264OIL0,1,0.6577355488600475
Adult,A6BLJ6MRNTXAD,0,0.24572575597616636
Adult,A6BLJ6MRNTXAD,1,0.7542742440238336
Adult,A6ODUVG9TEXQW,0,0.3621754794572987
Adult,A6ODUVG9TEXQW,1,0.6378245205427012
Adult,A7KP9OP1098ZU,0,0.44164482034569635
Adult,A7KP9OP1098ZU,1,0.5583551796543037
Adult,A7OIUXCA0WS2A,0,0.08528213100727931
Adult,A7OIUXCA0WS2A,1,0.9147178689927207
Adult,A7RZBPHSMR3S8,0,0.696283200186228
Adult,A7RZBPHSMR3S8,1,0.30371679981377203
Adult,A7UBMNIHNQZWL,0,0.668543842936694
Adult,A7UBMNIHNQZWL,1,0.3314561570633059
Adult,A87Z6G612X6KZ,0,0.3965079084387935
Adult,A87Z6G612X6KZ,1,0.6034920915612065
Adult,A8H56XB9K7DB5,0,0.9201028820014954
Adult,A8H56XB9K7DB5,1,0.07989711799850452
Adult,A8MS16K2ILYHR,0,0.4669032068316585
Adult,A8MS16K2ILYHR,1,0.5330967931683415
Adult,A8SNX3Y32VGXF,0,0.26893188539639484
Adult,A8SNX3Y32VGXF,1,0.7310681146036052
Adult,A8XTEV2JA6R2X,0,0.4314980660466747
Adult,A8XTEV2JA6R2X,1,0.5685019339533253
Adult,A93TPE7WPP877,0,0.4215975742440427
Adult,A93TPE7WPP877,1,0.5784024257559572
Adult,A9SPJHOC92AYO,0,0.8808026899125683
Adult,A9SPJHOC92AYO,1,0.11919731008743181
Adult,A9WP6SZDU9LO8,0,0.5025504826422711
Adult,A9WP6SZDU9LO8,1,0.49744951735772897
Adult,A9X6ERJDDV49Z,0,0.6275303120146161
Adult,A9X6ERJDDV49Z,1,0.3724696879853838
Adult,AA76SH8OKL3L0,0,0.20244955309760343
Adult,AA76SH8OKL3L0,1,0.7975504469023965
Adult,AA7JUQDEJKDB0,0,0.5854982439663002
Adult,AA7JUQDEJKDB0,1,0.4145017560336997
Adult,AA7M1GM2VD9Y7,0,0.37418554115268027
Adult,AA7M1GM2VD9Y7,1,0.6258144588473199
Adult,AAQNUEUU7H1Y5,0,0.7241675593601747
Adult,AAQNUEUU7H1Y5,1,0.2758324406398253
Adult,AAVCPZ8WTCFVK,0,0.5037517423882186
Adult,AAVCPZ8WTCFVK,1,0.4962482576117814
Adult,ABSAVXOQI0PVU,0,0.8393999815469658
Adult,ABSAVXOQI0PVU,1,0.1606000184530342
Adult,ABUERI9BRSA2X,0,0.5952279414983972
Adult,ABUERI9BRSA2X,1,0.4047720585016028
Adult,ABXK6XUTJTJ9E,0,0.7064022408054087
Adult,ABXK6XUTJTJ9E,1,0.29359775919459125
Adult,AC0YIZF6G5V9G,0,0.7280844760699112
Adult,AC0YIZF6G5V9G,1,0.27191552393008883
Adult,ACCY48FRTI0E9,0,0.5826884385061497
Adult,ACCY48FRTI0E9,1,0.4173115614938503
Adult,ACLTUNSLW6S0W,0,0.448771889959184
Adult,ACLTUNSLW6S0W,1,0.5512281100408161
Adult,ACP14BVWNFQS7,0,0.8305209333282368
Adult,ACP14BVWNFQS7,1,0.1694790666717632
Adult,ACUG8E0DNJB1I,0,0.699950023235478
Adult,ACUG8E0DNJB1I,1,0.30004997676452205
Adult,AD2OL0K71JBJV,0,0.6653451745674993
Adult,AD2OL0K71JBJV,1,0.33465482543250075
Adult,ADBC673HMMQ7A,0,0.36150743114451167
Adult,ADBC673HMMQ7A,1,0.6384925688554882
Adult,ADCFG8QKHI4TD,0,0.41514568524490353
Adult,ADCFG8QKHI4TD,1,0.5848543147550965
Adult,ADHX6VJ52KNYW,0,0.9258125478061879
Adult,ADHX6VJ52KNYW,1,0.07418745219381209
Adult,ADNNIWNXK5TKB,0,0.7689985878062878
Adult,ADNNIWNXK5TKB,1,0.2310014121937122
Adult,ADO0SLN7EEAL1,0,0.621565100869972
Adult,ADO0SLN7EEAL1,1,0.37843489913002815
Adult,ADOS0MH0IUVB5,0,0.37164897598060975
Adult,ADOS0MH0IUVB5,1,0.6283510240193904
Adult,ADTRYL7BOCKFM,0,0.41098166182769696
Adult,ADTRYL7BOCKFM,1,0.5890183381723031
Adult,ADU3MDAGZD0UX,0,0.329884999953853
Adult,ADU3MDAGZD0UX,1,0.670115000046147
Adult,AEBNYX55QDRLA,0,0.8378642919910632
Adult,AEBNYX55QDRLA,1,0.16213570800893673
Adult,AEEI3YNC2NOMK,0,0.925834324941007
Adult,AEEI3YNC2NOMK,1,0.07416567505899299
Adult,AEXHG1UQMU5VF,0,0.20167043922364328
Adult,AEXHG1UQMU5VF,1,0.7983295607763568
Adult,AF3GCB3K0MLZE,0,0.6167364681440687
Adult,AF3GCB3K0MLZE,1,0.38326353185593126
Adult,AF4HTXDXRZBNW,0,0.9247607614839806
Adult,AF4HTXDXRZBNW,1,0.07523923851601948
Adult,AF7IPVNPDLM0B,0,0.10121171977955418
Adult,AF7IPVNPDLM0B,1,0.8987882802204458
Adult,AFHMR93GDJCGT,0,0.5746396633186469
Adult,AFHMR93GDJCGT,1,0.4253603366813531
Adult,AFI35062MR2XV,0,0.46521031591142065
Adult,AFI35062MR2XV,1,0.5347896840885794
Adult,AGAJG0KH2YA0Z,0,0.5273179218310217
Adult,AGAJG0KH2YA0Z,1,0.4726820781689784
Adult,AGE7QLPUAD0NX,0,0.9279673801911956
Adult,AGE7QLPUAD0NX,1,0.0720326198088043
Adult,AGZ1SGKI0UHJN,0,0.7128335027296843
Adult,AGZ1SGKI0UHJN,1,0.28716649727031573
Adult,AH0D3USDTGEJ6,0,0.4901861700949181
Adult,AH0D3USDTGEJ6,1,0.509813829905082
Adult,AH4SFM90I1T6D,0,0.506007071469458
Adult,AH4SFM90I1T6D,1,0.493992928530542
Adult,AHB12V0ENVU7Q,0,0.5650856602953701
Adult,AHB12V0ENVU7Q,1,0.43491433970462984
Adult,AHLZDX6HT26MX,0,0.9091196891593083
Adult,AHLZDX6HT26MX,1,0.09088031084069172
